Item,CitationFlow,TrustFlow,TopicalTrustFlow_Topic_0,TopicalTrustFlow_Value_0,TopicalTrustFlow_Topic_1,TopicalTrustFlow_Value_1,TopicalTrustFlow_Topic_2,TopicalTrustFlow_Value_2,TopicalTrustFlow_Topic_3,TopicalTrustFlow_Value_3,TopicalTrustFlow_Topic_4,TopicalTrustFlow_Value_4,TopicalTrustFlow_Topic_5,TopicalTrustFlow_Value_5,TopicalTrustFlow_Topic_6,TopicalTrustFlow_Value_6,TopicalTrustFlow_Topic_7,TopicalTrustFlow_Value_7,TopicalTrustFlow_Topic_8,TopicalTrustFlow_Value_8,TopicalTrustFlow_Topic_9,TopicalTrustFlow_Value_9,Crawled,LastCrawlDate,LastCrawlResult,Redirect,FinalRedirectResult,OutLinksPages,OutLinksInternal,OutLinksExternal,OutDomainsExternal,LastSeen,Title,RedirectTo,Language,LanguageDesc,LanguageConfidence,LanguagePageRatios,RefLanguage,RefLanguageDesc,RefLanguageConfidence,RefLanguagePageRatios,CrawledURLs,RootDomainIPAddress,TotalNonUniqueLinks,NonUniqueLinkTypeLive,NonUniqueLinkTypeDeleted,NonUniqueLinkTypeDeepLinks,NonUniqueLinkTypeHomepages,NonUniqueLinkTypeDirect,NonUniqueLinkTypeIndirect,NonUniqueLinkTypeFollow,NonUniqueLinkTypeNoFollow,NonUniqueLinkTypeHTTP,NonUniqueLinkTypeHTTPS,NonUniqueLinkTypeRedirects,NonUniqueLinkTypeTextLinks,NonUniqueLinkTypeImages,NonUniqueLinkTypeFrames,RefDomainTypeLive,RefDomainTypeFollow,RefDomainTypeHomepage,RefDomainTypeDirect,RefDomainTypeProtocolHTTPS
xn--sjlvdragsventilation-czb.se,29.0,21,Business/Accounting,19.0,Health/Alternative,18.0,Recreation/Pets,18.0,Computers/Internet/Web Design and Development,17.0,Society/Religion and Spirituality,16.0,Recreation/Travel,16.0,Regional/Europe,15.0,Computers/Internet,10.0,,,,,0.0,,,1.0,,4.0,2.0,1.0,1.0,,Självdragsventilation 2022 | Ventus Norden AB,https://xn--sjlvdragsventilation-czb.se/,sv,Swedish,99.0,60.0,sv,Swedish,98.0,99.9,7.0,35.228.254.252,6055.0,6054.0,1.0,6042.0,13.0,6055.0,0.0,6054.0,1.0,1.0,6054.0,0.0,6055.0,0.0,0.0,15.0,15.0,13.0,16.0,15.0
https://stationnord.se/,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advokatkungsholmen.se,11.0,20,Recreation/Outdoors,20.0,Recreation/Pets,11.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,98.0,100.0,2.0,,90.0,89.0,1.0,87.0,3.0,90.0,0.0,90.0,0.0,1.0,89.0,0.0,90.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0
panikprojektet.nu,9.0,20,Health/Mental Health,20.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,5.0,1.0,,Länsnykter - Stockholms Läns Nykterhetsförbund,https://www.lansnykter.se/,en,English,99.0,100.0,sv,Swedish,86.0,100.0,4.0,194.9.94.85,19.0,17.0,2.0,18.0,1.0,19.0,0.0,17.0,2.0,6.0,13.0,0.0,19.0,0.0,0.0,8.0,8.0,1.0,9.0,7.0
elinstallationerstockholm.nu,29.0,20,Health/Alternative,18.0,Regional/Europe,18.0,Recreation/Pets,17.0,World/Svenska,12.0,Sports/Equestrian,10.0,Recreation/Radio,8.0,Arts/Performing Arts,8.0,Reference/Education,8.0,,,,,0.0,,,1.0,,5.0,2.0,1.0,1.0,,Elektriker Stockholm | ELEX Elinstallation Årets firma 2022,https://elinstallationerstockholm.nu/,sv,Swedish,91.0,80.0,sv,Swedish,97.0,99.9,11.0,35.228.128.110,4012.0,4009.0,3.0,3984.0,28.0,4012.0,0.0,4009.0,3.0,2.0,4010.0,0.0,4007.0,5.0,0.0,27.0,27.0,24.0,29.0,28.0
xn--familjerttstockholm-nwb.se,26.0,20,Computers/Internet/Web Design and Development,20.0,Recreation/Pets,15.0,Health/Alternative,14.0,Science/Environment,14.0,Business/Accounting,11.0,Recreation/Travel,8.0,Recreation/Outdoors,8.0,,,,,,,0.0,,,1.0,,41.0,3.0,0.0,0.0,,Familjerätt Stockholm | Advokatbyrån Sörmdal | Fri rådgivning,https://xn--familjerttstockholm-nwb.se/,sv,Swedish,96.0,100.0,sv,Swedish,97.0,100.0,62.0,35.228.128.110,158.0,153.0,5.0,128.0,30.0,158.0,0.0,155.0,3.0,1.0,157.0,0.0,152.0,6.0,0.0,31.0,33.0,27.0,34.0,34.0
fondsmart.se,9.0,20,Business/Investing,20.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,5.0,0.0,1.0,1.0,,Privatlån 2022 Jämför det billigaste privatlånet med lägst ränta,https://xn--lnprivat-9za.se/,,,,,sv,Swedish,82.0,100.0,5.0,194.9.94.86,17.0,15.0,2.0,17.0,0.0,17.0,0.0,12.0,5.0,8.0,9.0,0.0,17.0,0.0,0.0,7.0,6.0,0.0,8.0,5.0
guldsmedstockholm.nu,29.0,20,Business/Accounting,19.0,Recreation/Pets,17.0,Computers/Internet,13.0,Business/Arts and Entertainment,9.0,Sports/Equestrian,9.0,Computers/Hardware,8.0,,,,,,,,,0.0,,,1.0,,216.0,1.0,0.0,0.0,,Guldsmed Stockholm | Passionerad Smyckestillverkning 2022,https://guldsmedstockholm.nu/,sv,Swedish,92.0,75.0,sv,Swedish,98.0,99.1,429.0,35.228.85.216,4606.0,4176.0,430.0,4593.0,13.0,4605.0,1.0,4571.0,35.0,446.0,4160.0,210.0,4395.0,1.0,0.0,13.0,12.0,9.0,36.0,16.0
hoforsbacken.nu,7.0,19,Sports/Winter Sports,19.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,,SM 2019 Hälsingland – –,https://sm2019.se/,,,,,sv,Swedish,95.0,66.6,2.0,194.9.94.85,13.0,13.0,0.0,13.0,0.0,13.0,0.0,8.0,5.0,2.0,11.0,0.0,12.0,1.0,0.0,6.0,3.0,0.0,6.0,4.0
climatecamp.tv,11.0,19,Society/Activism,19.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,4.0,0.0,3.0,1.0,,"One moment, please...",https://dpk.nu/,en,English,99.0,100.0,en,English,97.0,87.6,5.0,194.9.94.86,133.0,128.0,5.0,131.0,2.0,133.0,0.0,71.0,62.0,11.0,122.0,0.0,133.0,0.0,0.0,26.0,20.0,1.0,28.0,24.0
dpk.nu,20.0,19,Society/Activism,19.0,Society/Issues,13.0,Regional,13.0,Society/Politics,12.0,Society/Religion and Spirituality,10.0,Society/Law,10.0,Society/History,10.0,Health/Animal,9.0,Arts/Online Writing,9.0,Regional/Europe,9.0,0.0,,,0.0,,47.0,1.0,0.0,0.0,,"One moment, please...",,en,English,98.0,92.7,nl,Dutch/Flemish,97.0,52.4,161.0,91.201.60.88,2031.0,1683.0,348.0,2006.0,25.0,1796.0,235.0,1928.0,103.0,1199.0,832.0,13.0,2014.0,4.0,0.0,310.0,315.0,11.0,295.0,66.0
adderaforlag.se,11.0,19,Science/Environment,19.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,3.0,0.0,1.0,1.0,,Startsida - SSL biblioteken,https://bookitpub.sllbiblioteken.se/web/pub/,,,,,en,English,95.0,88.2,6.0,194.9.94.86,17.0,15.0,2.0,17.0,0.0,17.0,0.0,17.0,0.0,14.0,3.0,0.0,17.0,0.0,0.0,3.0,4.0,0.0,4.0,3.0
iphonereparation.net,14.0,19,Regional/North America,19.0,Recreation/Outdoors,10.0,Computers/Internet/On the Web,9.0,Society/Issues,8.0,,,,,,,,,,,,,0.0,,,0.0,,5.0,9.0,1.0,1.0,,"One moment, please...",,en,English,98.0,87.0,sv,Swedish,95.0,100.0,52.0,91.201.60.88,9.0,9.0,0.0,3.0,6.0,9.0,0.0,9.0,0.0,2.0,7.0,0.0,8.0,1.0,0.0,6.0,6.0,4.0,6.0,5.0
badrumsrenoveringaristockholm.nu,17.0,19,Regional/Europe,18.0,Recreation/Pets,16.0,Recreation/Travel,15.0,Computers/Internet/Web Design and Development,14.0,Recreation/Outdoors,12.0,News/Newspapers,12.0,World/Svenska,11.0,Science/Social Sciences,11.0,Reference,11.0,Reference/Education,10.0,0.0,,,0.0,,2.0,0.0,1.0,1.0,,"One moment, please...",,en,English,98.0,100.0,sv,Swedish,96.0,100.0,8.0,91.201.60.88,44.0,39.0,5.0,24.0,20.0,44.0,0.0,42.0,2.0,2.0,42.0,0.0,43.0,1.0,0.0,19.0,21.0,20.0,22.0,20.0
torebodabostader.se,9.0,19,Regional/Europe,18.0,World/Svenska,17.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,,Albäckens Snickeri,https://www.albackenssnickeri.se/,,,,,sv,Swedish,94.0,99.9,2.0,194.9.94.85,7578.0,6475.0,1103.0,7578.0,0.0,7578.0,0.0,7578.0,0.0,7575.0,3.0,0.0,3.0,7575.0,0.0,2.0,2.0,0.0,2.0,1.0
canvastavlorstockholm.se,25.0,19,Recreation/Pets,19.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,8.0,1.0,0.0,0.0,,Canvastavlor Stockholm | Frameland AB,https://canvastavlorstockholm.se/,sv,Swedish,91.0,80.0,sv,Swedish,89.0,100.0,12.0,35.228.53.67,16.0,16.0,0.0,10.0,6.0,12.0,4.0,13.0,3.0,9.0,7.0,6.0,10.0,0.0,0.0,7.0,5.0,4.0,5.0,4.0
ordochutveckling.nu,8.0,19,Health/Alternative,19.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,7.0,0.0,1.0,1.0,,Swedish CLL / Svenska KLL,https://swecll.se/,,,,,sv,Swedish,89.0,100.0,7.0,194.9.94.86,9.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,3.0,6.0,0.0,9.0,0.0,0.0,5.0,5.0,0.0,5.0,3.0
idrottsskadorstockholm.nu,25.0,19,Health/Alternative,18.0,Recreation/Pets,18.0,Computers/Internet,13.0,Reference/Education,10.0,Business/Arts and Entertainment,9.0,Computers/Hardware,8.0,,,,,,,,,0.0,,,1.0,,10.0,2.0,0.0,0.0,,Idrottsskador Stockholm | Med.Arbetarna Naprapaterna 2022,https://idrottsskadorstockholm.nu/,sv,Swedish,92.0,100.0,sv,Swedish,97.0,99.9,15.0,35.228.53.67,4006.0,4005.0,1.0,3993.0,13.0,4006.0,0.0,4001.0,5.0,7.0,3999.0,0.0,4003.0,3.0,0.0,14.0,12.0,11.0,14.0,11.0
proana.se,13.0,19,Computers/Internet/Web Design and Development,19.0,Recreation/Pets,16.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,95.0,91.1,5.0,,55.0,50.0,5.0,45.0,10.0,55.0,0.0,52.0,3.0,14.0,41.0,0.0,52.0,3.0,0.0,21.0,23.0,9.0,24.0,19.0
xn--mklaresdermalm-5hb80a.nu,10.0,19,Computers/Internet/Web Design and Development,19.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,98.0,100.0,3.0,,36.0,33.0,3.0,26.0,10.0,36.0,0.0,36.0,0.0,8.0,28.0,0.0,36.0,0.0,0.0,5.0,7.0,7.0,7.0,5.0
xn--seo-byr-kxa.nu,11.0,19,Computers/Internet/Web Design and Development,19.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,96.0,100.0,4.0,,20.0,19.0,1.0,13.0,7.0,20.0,0.0,20.0,0.0,7.0,13.0,0.0,20.0,0.0,0.0,9.0,10.0,7.0,10.0,7.0
xn--advokatrebro-bjb.se,20.0,19,Computers/Internet/Web Design and Development,18.0,Recreation/Outdoors,17.0,Health/Alternative,15.0,Recreation/Pets,15.0,Recreation/Travel,14.0,Business/Accounting,12.0,Regional/Europe,11.0,Computers/Internet,9.0,Health/Mental Health,8.0,Regional/North America,8.0,0.0,,,1.0,,5.0,3.0,0.0,0.0,,Advokat Örebro | Advokatbyrån Sörmdal AB | 2022,https://xn--advokatrebro-bjb.se/,sv,Swedish,99.0,80.0,sv,Swedish,93.0,100.0,9.0,35.228.119.231,6.0,6.0,0.0,3.0,3.0,6.0,0.0,4.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,4.0,3.0,5.0,5.0
rcb2.se,8.0,19,Business/Marketing and Advertising,19.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,2.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,sv,Swedish,98.0,100.0,2.0,194.9.94.86,127.0,123.0,4.0,127.0,0.0,127.0,0.0,125.0,2.0,1.0,126.0,0.0,126.0,1.0,0.0,5.0,4.0,0.0,5.0,5.0
marev.se,8.0,19,Business/Accounting,19.0,Business,10.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Svenska KTS Nätverket,https://www.svenskaktsnatverket.se/,,,,,sv,Swedish,93.0,100.0,2.0,194.9.94.85,14.0,14.0,0.0,14.0,0.0,14.0,0.0,12.0,2.0,4.0,10.0,0.0,13.0,1.0,0.0,4.0,3.0,0.0,4.0,3.0
xn--brottmlstockholm-iob.se,27.0,19,Business/Accounting,18.0,Recreation/Pets,18.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,14.0,4.0,0.0,0.0,,Brottmålsadvokat Stockholm | Advokatbyrån Sörmdal AB,https://xn--brottmlstockholm-iob.se/,sv,Swedish,82.0,94.4,sv,Swedish,98.0,100.0,23.0,35.228.53.67,2106.0,2105.0,1.0,2097.0,9.0,2106.0,0.0,2105.0,1.0,10.0,2096.0,0.0,2105.0,1.0,0.0,10.0,9.0,7.0,10.0,8.0
hagstrom4ever.nu,9.0,19,Arts/Music,19.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,4.0,0.0,3.0,2.0,,Hagström 4Ever,https://www.hagstrom4ever.nu/,en,English,98.0,66.6,sv,Swedish,94.0,83.5,9.0,194.9.94.86,95.0,93.0,2.0,92.0,3.0,16.0,79.0,95.0,0.0,87.0,8.0,2.0,88.0,5.0,0.0,6.0,7.0,2.0,5.0,4.0
sllbiblioteken.se,28.0,18,Science/Environment,18.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2037.0,1.0,0.0,0.0,,Startsida - SSL biblioteken,https://bookitpub.sllbiblioteken.se/web/pub/,en,English,99.0,50.0,sv,Swedish,87.0,80.4,4078.0,94.46.50.4,4286.0,3269.0,1017.0,4274.0,12.0,4255.0,31.0,4274.0,12.0,4087.0,199.0,2165.0,2116.0,5.0,0.0,16.0,14.0,4.0,10.0,14.0
aktiviteteruppsala.se,14.0,18,Regional/North America,18.0,Recreation/Pets,16.0,Reference/Education,9.0,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,97.0,100.0,8.0,194.9.94.85,49.0,46.0,3.0,35.0,14.0,49.0,0.0,49.0,0.0,10.0,39.0,1.0,48.0,0.0,0.0,10.0,11.0,10.0,11.0,7.0
stockholmaktiviteter.se,15.0,18,Regional/North America,18.0,Recreation/Pets,16.0,Reference/Education,9.0,,,,,,,,,,,,,,,0.0,,,0.0,,9.0,1.0,0.0,0.0,,,,,,,,sv,Swedish,97.0,100.0,30.0,185.133.206.152,69.0,48.0,21.0,55.0,14.0,69.0,0.0,69.0,0.0,30.0,39.0,8.0,60.0,1.0,0.0,11.0,12.0,10.0,12.0,8.0
laddstolparstockholm.com,40.0,18,Regional/Europe,18.0,World/Svenska,11.0,Recreation/Radio,9.0,Reference/Education,8.0,Recreation/Outdoors,8.0,Business/Construction and Maintenance,7.0,,,,,,,,,0.0,,,0.0,,8019.0,1.0,0.0,0.0,,Laddstolpar Stockholm | ELEX Laddstationer bäst i test 2022,,sv,Swedish,95.0,99.9,sv,Swedish,95.0,100.0,10964.0,35.228.53.67,4960.0,4876.0,84.0,4940.0,20.0,4865.0,95.0,4960.0,0.0,4802.0,158.0,3896.0,1062.0,2.0,0.0,18.0,19.0,17.0,15.0,15.0
polarboden.net,,18,"Reference / Directories
Regional / Europa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sk4wv.se,13.0,18,Recreation/Radio,18.0,Regional/Europe,7.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,5.0,2.0,3.0,3.0,,SK4WV Västerdalarnas Amatörradioklubb VARK,https://www.sk4wv.se/,en,English,99.0,50.0,sv,Swedish,82.0,76.4,12.0,194.9.94.86,22.0,21.0,1.0,19.0,3.0,21.0,1.0,19.0,3.0,6.0,16.0,2.0,16.0,4.0,0.0,10.0,8.0,2.0,9.0,7.0
inramningstockholm.nu,25.0,18,Recreation/Pets,18.0,Reference/Education,10.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,25.0,1.0,0.0,0.0,,Inramning Stockholm | Frameland AB | Årets Ramateljé 2022,https://inramningstockholm.nu/,sv,Swedish,89.0,80.0,sv,Swedish,94.0,98.3,117.0,35.228.53.67,193.0,190.0,3.0,174.0,19.0,171.0,22.0,187.0,6.0,55.0,138.0,15.0,174.0,4.0,0.0,23.0,22.0,12.0,14.0,20.0
ramarstockholm.nu,26.0,18,Recreation/Pets,18.0,Reference/Education,10.0,Sports/Equestrian,9.0,,,,,,,,,,,,,,,0.0,,,1.0,,9.0,1.0,0.0,0.0,,Ramar Stockholm 🏅 | Frameland AB - Årets ramaffär 2022,https://ramarstockholm.nu/,sv,Swedish,94.0,60.0,sv,Swedish,95.0,98.0,23.0,35.228.53.67,52.0,48.0,4.0,38.0,14.0,52.0,0.0,49.0,3.0,1.0,51.0,0.0,51.0,1.0,0.0,18.0,17.0,13.0,19.0,18.0
xn--brottmlsadvokatstockholm-lcc.nu,21.0,18,Recreation/Pets,18.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,9.0,2.0,0.0,0.0,,Försvarsadvokaten i Stockholm | Advokatbyrån Sörmdal AB,https://xn--brottmlsadvokatstockholm-lcc.nu/,sv,Swedish,90.0,83.3,sv,Swedish,96.0,94.0,12.0,35.228.53.67,52.0,50.0,2.0,47.0,5.0,52.0,0.0,46.0,6.0,1.0,51.0,0.0,52.0,0.0,0.0,10.0,7.0,3.0,10.0,9.0
xn--deladvrdnad-28a.nu,23.0,18,Recreation/Pets,18.0,Health/Alternative,15.0,Recreation/Travel,14.0,Computers/Internet/Web Design and Development,13.0,Business/Accounting,11.0,Regional/Europe,11.0,Computers/Internet,10.0,Health/Mental Health,8.0,,,,,0.0,,,1.0,,8.0,2.0,0.0,0.0,,Delad Vårdnad | Advokatbyrån Sörmdal | Ensam vårdnad |,https://xn--deladvrdnad-28a.nu/,sv,Swedish,85.0,100.0,sv,Swedish,96.0,100.0,12.0,35.228.53.67,34.0,32.0,2.0,28.0,6.0,34.0,0.0,30.0,4.0,3.0,31.0,0.0,34.0,0.0,0.0,9.0,9.0,6.0,10.0,8.0
xn--naprapatstermalm-twb.se,16.0,18,Recreation/Pets,16.0,Computers/Internet/Web Design and Development,16.0,Health/Alternative,14.0,Recreation/Travel,13.0,Health/Mental Health,13.0,Regional/Europe,12.0,Business/Accounting,8.0,Sports/Orienteering,7.0,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,98.0,100.0,7.0,,95.0,94.0,1.0,87.0,8.0,95.0,0.0,95.0,0.0,5.0,90.0,0.0,95.0,0.0,0.0,7.0,7.0,7.0,7.0,5.0
geflemyntklubb.se,8.0,18,Recreation/Collecting,18.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,5.0,0.0,1.0,1.0,,Startsida | Gefle Boulecenter,https://www.gefleboulecenter.se/,,,,,en,English,61.0,60.6,14.0,194.9.94.85,33.0,28.0,5.0,33.0,0.0,33.0,0.0,32.0,1.0,23.0,10.0,0.0,33.0,0.0,0.0,6.0,5.0,0.0,6.0,3.0
coinauction.se,7.0,18,Recreation/Collecting,17.0,Shopping/Antiques and Collectibles,16.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,97.0,88.4,2.0,,61.0,59.0,2.0,53.0,8.0,61.0,0.0,61.0,0.0,39.0,22.0,0.0,35.0,26.0,0.0,1.0,1.0,1.0,1.0,1.0
matslindwallpsykoterapi.se,12.0,18,Health/Mental Health,18.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,12.0,0.0,1.0,1.0,,Naprapat Stockholm 2022 I Med.Arbetarna Naprapaterna AB,https://naprapatistockholm.nu/,,,,,en,English,87.0,59.6,24.0,194.9.94.85,521.0,472.0,49.0,521.0,0.0,521.0,0.0,521.0,0.0,518.0,3.0,0.0,521.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0
ostermandesign.se,9.0,18,Health,18.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,"One moment, please...",https://flighton.se/,,,,,sv,Swedish,96.0,99.4,2.0,194.9.94.85,1379.0,625.0,754.0,1374.0,5.0,1379.0,0.0,1379.0,0.0,1361.0,18.0,0.0,45.0,1334.0,0.0,3.0,4.0,3.0,4.0,1.0
bmsuthyrning.se,7.0,18,Business/Industrial Goods and Services,18.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,11.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,sv,Swedish,85.0,100.0,11.0,194.9.94.85,11.0,10.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0,4.0,7.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
seayak.se,6.0,17,Sports/Water Sports,17.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Falu CC – Curling – IdrottOnline Klubb,https://www.falucc.se/,,,,,en,English,99.0,40.0,5.0,194.9.94.86,5.0,3.0,2.0,5.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0
gammalkatolik.se,11.0,17,Society/Religion and Spirituality,17.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,6.0,0.0,1.0,1.0,,ST Maria – En till WordPress-webbplats,https://www.stmaria.se/,,,,,fr,French,67.0,52.5,6.0,35.228.119.231,65.0,62.0,3.0,65.0,0.0,65.0,0.0,11.0,54.0,24.0,41.0,0.0,65.0,0.0,0.0,27.0,9.0,0.0,30.0,29.0
mikaelskyrkan.nu,6.0,17,Society/Religion and Spirituality,17.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,2.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,sv,Swedish,99.0,80.0,2.0,194.9.94.85,5.0,4.0,1.0,5.0,0.0,5.0,0.0,3.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0
jbgymnasiet.se,21.0,17,Recreation/Pets,17.0,Regional/Europe,9.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,841.0,2.0,4.0,3.0,,Flighton Academy | JBgymnasiet.se William Chand,https://www.jbgymnasiet.se/,sv,Swedish,96.0,92.2,sv,Swedish,94.0,92.6,1428.0,194.9.94.86,312.0,286.0,26.0,281.0,31.0,258.0,54.0,288.0,24.0,131.0,181.0,41.0,238.0,33.0,0.0,55.0,52.0,22.0,41.0,41.0
paradisehotel.nu,20.0,17,Recreation/Pets,17.0,Reference/Education,10.0,Regional/Europe,9.0,,,,,,,,,,,,,,,0.0,,,1.0,,16.0,2.0,6.0,0.0,,Paradise Hotel 💫 | Allt om paradiset 2022 - Här finner du tips,https://paradisehotel.nu/,sv,Swedish,85.0,75.0,sv,Swedish,89.0,83.0,23.0,35.228.74.13,61.0,56.0,5.0,41.0,20.0,61.0,0.0,50.0,11.0,7.0,54.0,0.0,57.0,2.0,2.0,24.0,25.0,17.0,29.0,27.0
stockholmtakskottning.nu,8.0,17,Recreation/Pets,17.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,98.0,100.0,4.0,,5.0,5.0,0.0,2.0,3.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
xn--bergvrmepumpstockholm-91b.se,18.0,17,Recreation/Pets,17.0,Computers/Internet/Web Design and Development,16.0,Regional/Europe,13.0,Computers/Internet,13.0,Health/Alternative,11.0,Reference/Education,10.0,Business/Arts and Entertainment,9.0,Computers/Hardware,9.0,World/Svenska,8.0,Society/Religion and Spirituality,8.0,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,95.0,100.0,8.0,,33.0,32.0,1.0,24.0,9.0,33.0,0.0,29.0,4.0,3.0,30.0,0.0,33.0,0.0,0.0,10.0,10.0,7.0,11.0,9.0
kranbilstockholm.se,10.0,17,Recreation/Pets,16.0,Regional/Europe,16.0,World/Svenska,11.0,Business/Construction and Maintenance,8.0,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,98.0,100.0,7.0,185.133.206.152,26.0,26.0,0.0,18.0,8.0,26.0,0.0,26.0,0.0,13.0,13.0,0.0,25.0,1.0,0.0,5.0,5.0,4.0,5.0,2.0
https://pelletsindustrin.org,,17,Home / Homeowners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
powerthinking.se,9.0,17,Health/Mental Health,17.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,15.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,sv,Swedish,94.0,100.0,15.0,194.9.94.85,64.0,64.0,0.0,61.0,3.0,64.0,0.0,64.0,0.0,62.0,2.0,0.0,49.0,15.0,0.0,4.0,4.0,1.0,4.0,1.0
xn--radonmtningar-gfb.se,23.0,17,Computers/Internet/Web Design and Development,16.0,Regional/Europe,14.0,Health/Alternative,14.0,Business/Accounting,14.0,Recreation/Pets,13.0,Society/Religion and Spirituality,12.0,Recreation/Radio,9.0,Recreation/Travel,8.0,Reference,7.0,,,0.0,,,1.0,,12.0,3.0,0.0,0.0,,Radonmätning 2021 ǀ Pålitliga radonföretag i samverkan,https://xn--radonmtningar-gfb.se/,sv,Swedish,93.0,77.7,sv,Swedish,97.0,100.0,16.0,35.228.128.110,34.0,24.0,10.0,26.0,8.0,34.0,0.0,34.0,0.0,0.0,34.0,0.0,29.0,5.0,0.0,10.0,13.0,8.0,13.0,13.0
arecta.se,6.0,17,Computers/Data Communications,17.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,2.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,sv,Swedish,78.0,66.6,3.0,194.9.94.86,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0
